file	genome	secondary_cluster	threshold	cluster_method	comparison_algorithm	primary_cluster	pipeline	completeness	contamination	length	N50	contigs	GC (%)	tag	type
Pipeline1_MT08_Fast_enzy_PCR_bin.95.fa	Pipeline1_MT08_Fast_enzy_PCR_bin.95	123_1	0.01	average	ANImf	123	Pipeline1	90.25	0.74	3400151	19794	272	53.19	all	Water
MT05_Fast_enzy_PCR@2315.fna	MT05_Fast_enzy_PCR_2315	228_1	0.01	average	ANImf	228	Pipeline3	95.29	5.92	3385258	90501	79	64.47	all	Water
Pipeline1_MT07_Fast_enzy_PCR_bin.81.fa	Pipeline1_MT07_Fast_enzy_PCR_bin.81	160_1	0.01	average	ANImf	160	Pipeline1	98.25	3.625	3371031	61640	96	58.31	all	Water
Pipeline2_MT08_Fast_enzy_PCR_bin.177.fa	Pipeline2_MT08_Fast_enzy_PCR_bin.177	192_1	0.01	average	ANImf	192	Pipeline2	90.28	1.03	3335765	93173	65	67.96	all	Water
Pipeline1_MT08_Fast_enzy_PCR_bin.25.fa	Pipeline1_MT08_Fast_enzy_PCR_bin.25	192_1	0.01	average	ANImf	192	Pipeline1	90.27	1.032	3335765	93173	65	67.96	all	Water
Pipeline1_MT07_Fast_enzy_PCR_bin.35.fa	Pipeline1_MT07_Fast_enzy_PCR_bin.35	148_1	0.01	average	ANImf	148	Pipeline1	95.34	0	3334180	29292	176	68.39	all	Water
Pipeline1_MT08_Fast_enzy_PCR_bin.110.fa	Pipeline1_MT08_Fast_enzy_PCR_bin.110	251_1	0.01	average	ANImf	251	Pipeline1	90.65	4.729	3284635	15660	289	60.88	all	Water
Pipeline1_MT05_Fast_enzy_PCR_bin.41.fa	Pipeline1_MT05_Fast_enzy_PCR_bin.41	153_1	0.01	average	ANImf	153	Pipeline1	65.36	1.566	3247462	6051	593	74.11	all	Water
Pipeline2_MT05_Fast_enzy_PCR_bin.116.fa	Pipeline2_MT05_Fast_enzy_PCR_bin.116	156_1	0.01	average	ANImf	156	Pipeline2	95.61	2.76	3220992	87901	67	67.49	all	Water
bin.54.fa	bin.54	156_1	0.01	average	ANImf	156	Pipeline4	95.61	2.395	3220549	87901	61	67.48	all	Water
MT05_Fast_enzy_PCR@40657.fna	MT05_Fast_enzy_PCR_40657	156_1	0.01	average	ANImf	156	Pipeline3	95.61	2.4	3207535	87901	59	67.5	all	Water
Pipeline1_MT05_Fast_enzy_PCR_bin.44.fa	Pipeline1_MT05_Fast_enzy_PCR_bin.44	156_1	0.01	average	ANImf	156	Pipeline1	95.61	2.395	3203662	87901	58	67.49	all	Water
Pipeline2_MT08_Fast_enzy_PCR_bin.60.fa	Pipeline2_MT08_Fast_enzy_PCR_bin.60	185_1	0.01	average	ANImf	185	Pipeline2	92.73	2.89	3183073	7635	552	57.88	all	Water
Pipeline1_MT08_Fast_enzy_PCR_bin.60.fa	Pipeline1_MT08_Fast_enzy_PCR_bin.60	185_1	0.01	average	ANImf	185	Pipeline1	92.73	2.885	3180237	7635	551	57.88	all	Water
bin.102.fa	bin.102	247_1	0.01	average	ANImf	247	Pipeline4	93.88	0.675	3177777	50637	117	45.9	all	Water
Pipeline2_MT08_Fast_enzy_PCR_bin.162.fa	Pipeline2_MT08_Fast_enzy_PCR_bin.162	244_1	0.01	average	ANImf	244	Pipeline2	94.95	2.29	3172676	23917	235	68.52	all	Water
MT07_Fast_enzy_PCR@16579.fna	MT07_Fast_enzy_PCR_16579	160_1	0.01	average	ANImf	160	Pipeline3	92.74	3.63	3167701	68858	77	58.29	all	Water
bin.125.fa	bin.125	160_1	0.01	average	ANImf	160	Pipeline4	95.98	3.787	3118680	68858	75	58.36	all	Water
Pipeline2_MT06_Fast_enzy_PCR_bin.133.fa	Pipeline2_MT06_Fast_enzy_PCR_bin.133	235_1	0.01	average	ANImf	235	Pipeline2	99.13	2.42	3079991	160002	38	64.41	all	Water
MT02_Fast_enzy_PCR@25199.fna	MT02_Fast_enzy_PCR_25199	247_1	0.01	average	ANImf	247	Pipeline3	93.21	2.03	3068804	53078	101	45.98	all	Water
Pipeline2_MT02_Fast_enzy_PCR_bin.35.fa	Pipeline2_MT02_Fast_enzy_PCR_bin.35	247_1	0.01	average	ANImf	247	Pipeline2	93.89	0	3068414	53078	96	45.93	all	Water
Pipeline1_MT02_Fast_enzy_PCR_bin.38.fa	Pipeline1_MT02_Fast_enzy_PCR_bin.38	247_1	0.01	average	ANImf	247	Pipeline1	93.88	0	3068414	53078	96	45.93	all	Water
Pipeline1_MT06_Fast_enzy_PCR_bin.8.fa	Pipeline1_MT06_Fast_enzy_PCR_bin.8	235_1	0.01	average	ANImf	235	Pipeline1	99.13	1.987	3051082	160002	26	64.42	all	Water
Pipeline2_MT08_Fast_enzy_PCR_bin.134.fa	Pipeline2_MT08_Fast_enzy_PCR_bin.134	246_1	0.01	average	ANImf	246	Pipeline2	94.89	1.56	3018716	118911	71	60.84	all	Water
bin.17.fa	bin.17	212_1	0.01	average	ANImf	212	Pipeline4	87.91	0.869	3002438	37514	126	65.47	all	Water
Pipeline2_MT06_Fast_enzy_PCR_bin.139.fa	Pipeline2_MT06_Fast_enzy_PCR_bin.139	90_1	0.01	average	ANImf	90	Pipeline2	97.04	0.49	2998961	31815	146	38.65	all	Water
Pipeline1_MT06_Fast_enzy_PCR_bin.78.fa	Pipeline1_MT06_Fast_enzy_PCR_bin.78	90_1	0.01	average	ANImf	90	Pipeline1	97.04	0.488	2998961	31815	146	38.65	all	Water
Pipeline2_MT06_Fast_enzy_PCR_bin.99.fa	Pipeline2_MT06_Fast_enzy_PCR_bin.99	186_1	0.01	average	ANImf	186	Pipeline2	55.17	0	2965058	7112	555	61.86	all	Water
Pipeline1_MT06_Fast_enzy_PCR_bin.62.fa	Pipeline1_MT06_Fast_enzy_PCR_bin.62	186_1	0.01	average	ANImf	186	Pipeline1	55.17	0	2965058	7112	555	61.86	all	Water
MT06_Fast_enzy_PCR@3744.fna	MT06_Fast_enzy_PCR_3744	186_1	0.01	average	ANImf	186	Pipeline3	58.62	0	2963774	6854	611	61.83	all	Water
bin.114.fa	bin.114	235_1	0.01	average	ANImf	235	Pipeline4	97.82	1.987	2960132	160002	26	64.47	all	Water
Pipeline2_MT07_Fast_enzy_PCR_bin.56.fa	Pipeline2_MT07_Fast_enzy_PCR_bin.56	40_1	0.01	average	ANImf	40	Pipeline2	94.43	0.63	2938945	108038	95	39.55	all	Water
Pipeline1_MT07_Fast_enzy_PCR_bin.4.fa	Pipeline1_MT07_Fast_enzy_PCR_bin.4	40_1	0.01	average	ANImf	40	Pipeline1	94.43	0.633	2938945	108038	95	39.55	all	Water
Pipeline1_MT08_Fast_enzy_PCR_bin.17.fa	Pipeline1_MT08_Fast_enzy_PCR_bin.17	244_1	0.01	average	ANImf	244	Pipeline1	93.69	0.628	2926496	25620	177	68.55	all	Water
Pipeline2_MT06_Fast_enzy_PCR_bin.147.fa	Pipeline2_MT06_Fast_enzy_PCR_bin.147	115_1	0.01	average	ANImf	115	Pipeline2	94.24	1.75	2923799	23019	219	49.88	all	Water
bin.2.fa	bin.2	147_1	0.01	average	ANImf	147	Pipeline4	78.48	0.484	2911935	356813	19	68.52	all	Water
MT07_Fast_enzy_PCR@5468.fna	MT07_Fast_enzy_PCR_5468	40_1	0.01	average	ANImf	40	Pipeline3	94.81	0.25	2907534	108038	65	39.56	all	Water
MT07_Fast_enzy_PCR@1526.fna	MT07_Fast_enzy_PCR_1526	244_1	0.01	average	ANImf	244	Pipeline3	90.06	1.02	2896314	11989	323	68.56	all	Water
bin.117.fa	bin.117	40_1	0.01	average	ANImf	40	Pipeline4	94.81	0.253	2872037	108038	64	39.56	all	Water
Pipeline2_MT06_Fast_enzy_PCR_bin.88.fa	Pipeline2_MT06_Fast_enzy_PCR_bin.88	98_1	0.01	average	ANImf	98	Pipeline2	85.47	3.9	2863851	13793	325	53.48	all	Water
Pipeline2_MT08_Fast_enzy_PCR_bin.93.fa	Pipeline2_MT08_Fast_enzy_PCR_bin.93	200_1	0.01	average	ANImf	200	Pipeline2	94.33	0.7	2844696	17649	229	59.9	all	Water
Pipeline1_MT03_Fast_enzy_PCR_bin.55.fa	Pipeline1_MT03_Fast_enzy_PCR_bin.55	110_2	0.01	average	ANImf	110	Pipeline1	99.94	0.347	2833993	148689	32	51.15	all	Water
MT06_Fast_enzy_PCR@14139.fna	MT06_Fast_enzy_PCR_14139	120_1	0.01	average	ANImf	120	Pipeline3	89.63	1.22	2824860	47996	104	53.38	all	Water
Pipeline1_MT08_Fast_enzy_PCR_bin.80.fa	Pipeline1_MT08_Fast_enzy_PCR_bin.80	246_1	0.01	average	ANImf	246	Pipeline1	94.09	0.455	2814587	118911	38	60.89	all	Water
MT07_Fast_enzy_PCR@1988.fna	MT07_Fast_enzy_PCR_1988	236_1	0.01	average	ANImf	236	Pipeline3	94.69	4.2	2812325	47562	105	65.2	all	Water
Pipeline2_MT04_Fast_enzy_PCR_bin.85.fa	Pipeline2_MT04_Fast_enzy_PCR_bin.85	125_2	0.01	average	ANImf	125	Pipeline2	81.3	2.1	2808754	10682	369	46.88	all	Water
Pipeline1_MT04_Fast_enzy_PCR_bin.8.fa	Pipeline1_MT04_Fast_enzy_PCR_bin.8	125_2	0.01	average	ANImf	125	Pipeline1	81.29	2.104	2808754	10682	369	46.88	all	Water
Pipeline2_MT03_Fast_enzy_PCR_bin.77.fa	Pipeline2_MT03_Fast_enzy_PCR_bin.77	110_2	0.01	average	ANImf	110	Pipeline2	97.92	0.58	2807343	148689	39	51.21	all	Water
MT03_Fast_enzy_PCR@2782.fna	MT03_Fast_enzy_PCR_2782	110_2	0.01	average	ANImf	110	Pipeline3	98.93	0.35	2800699	148689	31	51.18	all	Water
bin.75.fa	bin.75	101_1	0.01	average	ANImf	101	Pipeline4	75.49	0.68	2800269	92314	45	55.73	all	Water
Pipeline2_MT05_Fast_enzy_PCR_bin.123.fa	Pipeline2_MT05_Fast_enzy_PCR_bin.123	205_1	0.01	average	ANImf	205	Pipeline2	98.53	1.41	2797810	24533	164	63.76	all	Water
Pipeline1_MT05_Fast_enzy_PCR_bin.78.fa	Pipeline1_MT05_Fast_enzy_PCR_bin.78	205_1	0.01	average	ANImf	205	Pipeline1	98.53	1.406	2797810	24533	164	63.76	all	Water
Pipeline1_MT06_Fast_enzy_PCR_bin.67.fa	Pipeline1_MT06_Fast_enzy_PCR_bin.67	115_1	0.01	average	ANImf	115	Pipeline1	92.39	1.318	2765453	23425	188	49.76	all	Water
MT05_Fast_enzy_PCR@3626.fna	MT05_Fast_enzy_PCR_3626	205_1	0.01	average	ANImf	205	Pipeline3	96.36	1.41	2759818	25033	152	63.79	all	Water
MT06_Fast_enzy_PCR@15013.fna	MT06_Fast_enzy_PCR_15013	90_1	0.01	average	ANImf	90	Pipeline3	89.79	0.41	2748672	31832	124	38.63	all	Water
MT07_Fast_enzy_PCR@3352.fna	MT07_Fast_enzy_PCR_3352	224_1	0.01	average	ANImf	224	Pipeline3	89.66	2.19	2739609	15576	240	67	all	Water
bin.45.fa	bin.45	185_1	0.01	average	ANImf	185	Pipeline4	74.13	3.448	2738375	8390	400	57.97	all	Water
MT08_Fast_enzy_PCR@7514.fna	MT08_Fast_enzy_PCR_7514	246_1	0.01	average	ANImf	246	Pipeline3	93.93	0.46	2726949	119503	37	60.84	all	Water
bin.132.fa	bin.132	123_1	0.01	average	ANImf	123	Pipeline4	56.89	0	2724494	25199	132	53.32	all	Water
bin.108.fa	bin.108	248_1	0.01	average	ANImf	248	Pipeline4	86.18	2.405	2720735	79232	71	64.62	all	Water
MT06_Fast_enzy_PCR@1484.fna	MT06_Fast_enzy_PCR_1484	170_1	0.01	average	ANImf	170	Pipeline3	85.65	1.32	2716667	4045	843	58.72	all	Water
bin.34.fa	bin.34	98_1	0.01	average	ANImf	98	Pipeline4	80.33	4.305	2716461	13822	269	53.52	all	Water
Pipeline1_MT08_Fast_enzy_PCR_bin.99.fa	Pipeline1_MT08_Fast_enzy_PCR_bin.99	200_1	0.01	average	ANImf	200	Pipeline1	93.68	0.439	2714402	18049	274	60.43	all	Water
bin.113.fa	bin.113	148_1	0.01	average	ANImf	148	Pipeline4	62.5	1.162	2710827	36951	103	68.4	all	Water
Pipeline2_MT05_Fast_enzy_PCR_bin.58.fa	Pipeline2_MT05_Fast_enzy_PCR_bin.58	228_1	0.01	average	ANImf	228	Pipeline2	78.12	3.97	2707894	90808	50	64.9	all	Water
Pipeline1_MT05_Fast_enzy_PCR_bin.50.fa	Pipeline1_MT05_Fast_enzy_PCR_bin.50	228_1	0.01	average	ANImf	228	Pipeline1	78.11	3.965	2707894	90808	50	64.9	all	Water
Pipeline2_MT04_Fast_enzy_PCR_bin.15.fa	Pipeline2_MT04_Fast_enzy_PCR_bin.15	99_2	0.01	average	ANImf	99	Pipeline2	83.18	3.06	2699622	17700	242	53.32	all	Water
MT08_Fast_enzy_PCR@5730.fna	MT08_Fast_enzy_PCR_5730	185_1	0.01	average	ANImf	185	Pipeline3	72.92	1.72	2699000	8487	401	57.82	all	Water
bin.103.fa	bin.103	244_1	0.01	average	ANImf	244	Pipeline4	84.24	3.58	2691950	28563	140	68.65	all	Water
Pipeline1_MT06_Fast_enzy_PCR_bin.77.fa	Pipeline1_MT06_Fast_enzy_PCR_bin.77	98_1	0.01	average	ANImf	98	Pipeline1	85.21	3.564	2687544	15070	282	53.45	all	Water
Pipeline2_MT06_Fast_enzy_PCR_bin.24.fa	Pipeline2_MT06_Fast_enzy_PCR_bin.24	188_1	0.01	average	ANImf	188	Pipeline2	97.4	2.6	2676879	85937	50	69.39	all	Water
Pipeline1_MT06_Fast_enzy_PCR_bin.96.fa	Pipeline1_MT06_Fast_enzy_PCR_bin.96	188_1	0.01	average	ANImf	188	Pipeline1	97.39	2.601	2676879	85937	50	69.39	all	Water
bin.143.fa	bin.143	224_1	0.01	average	ANImf	224	Pipeline4	85.34	5.864	2668271	14336	255	67.19	all	Water
MT06_Fast_enzy_PCR@69525.fna	MT06_Fast_enzy_PCR_69525	235_1	0.01	average	ANImf	235	Pipeline3	86.96	0.68	2667331	160002	23	64.4	all	Water
Pipeline1_MT04_Fast_enzy_PCR_bin.19.fa	Pipeline1_MT04_Fast_enzy_PCR_bin.19	99_2	0.01	average	ANImf	99	Pipeline1	83.17	2.938	2657567	18102	232	53.3	all	Water
bin.93.fa	bin.93	159_1	0.01	average	ANImf	159	Pipeline4	55.17	0	2649576	327435	13	72.85	all	Water
bin.64.fa	bin.64	188_1	0.01	average	ANImf	188	Pipeline4	97.39	2.601	2642118	85937	46	69.42	all	Water
Pipeline2_MT07_Fast_enzy_PCR_bin.9.fa	Pipeline2_MT07_Fast_enzy_PCR_bin.9	236_1	0.01	average	ANImf	236	Pipeline2	88.03	3.69	2634611	49666	89	65.23	all	Water
Pipeline1_MT06_Fast_enzy_PCR_bin.65.fa	Pipeline1_MT06_Fast_enzy_PCR_bin.65	170_1	0.01	average	ANImf	170	Pipeline1	84.19	0.666	2633066	4139	792	58.72	all	Water
MT08_Fast_enzy_PCR@8866.fna	MT08_Fast_enzy_PCR_8866	123_1	0.01	average	ANImf	123	Pipeline3	80.12	0.12	2627831	23535	147	53.1	all	Water
Pipeline1_MT01_Fast_enzy_PCR_bin.30.fa	Pipeline1_MT01_Fast_enzy_PCR_bin.30	158_1	0.01	average	ANImf	158	Pipeline1	97.72	1.515	2616180	21167	222	68.14	all	Water
bin.90.fa	bin.90	192_1	0.01	average	ANImf	192	Pipeline4	63.94	0	2585873	142908	26	67.95	all	Water
Pipeline2_MT06_Fast_enzy_PCR_bin.161.fa	Pipeline2_MT06_Fast_enzy_PCR_bin.161	132_2	0.01	average	ANImf	132	Pipeline2	88.95	3.3	2582237	26532	171	55.83	all	Water
Pipeline1_MT06_Fast_enzy_PCR_bin.55.fa	Pipeline1_MT06_Fast_enzy_PCR_bin.55	132_2	0.01	average	ANImf	132	Pipeline1	88.94	3.296	2582237	26532	171	55.83	all	Water
MT04_Fast_enzy_PCR@14863.fna	MT04_Fast_enzy_PCR_14863	99_2	0.01	average	ANImf	99	Pipeline3	79.85	5.04	2580634	16982	274	53.23	all	Water
Pipeline1_MT07_Fast_enzy_PCR_bin.65.fa	Pipeline1_MT07_Fast_enzy_PCR_bin.65	236_1	0.01	average	ANImf	236	Pipeline1	90.31	2.582	2578277	52004	82	65.31	all	Water
MT08_Fast_enzy_PCR@4725.fna	MT08_Fast_enzy_PCR_4725	108_2	0.01	average	ANImf	108	Pipeline3	99.43	1.44	2570118	33296	133	47.43	all	Water
MT01_Fast_enzy_PCR@26263.fna	MT01_Fast_enzy_PCR_26263	158_1	0.01	average	ANImf	158	Pipeline3	93.41	1.52	2561992	21303	191	68.15	all	Water
Pipeline2_MT08_Fast_enzy_PCR_bin.155.fa	Pipeline2_MT08_Fast_enzy_PCR_bin.155	108_2	0.01	average	ANImf	108	Pipeline2	98.09	0.77	2561007	33296	122	47.34	all	Water
Pipeline1_MT08_Fast_enzy_PCR_bin.63.fa	Pipeline1_MT08_Fast_enzy_PCR_bin.63	108_2	0.01	average	ANImf	108	Pipeline1	98.08	0.769	2561007	33296	122	47.34	all	Water
bin.156.fa	bin.156	158_1	0.01	average	ANImf	158	Pipeline4	94.54	1.515	2535339	21303	177	68.15	all	Water
Pipeline2_MT01_Fast_enzy_PCR_bin.37.fa	Pipeline2_MT01_Fast_enzy_PCR_bin.37	158_1	0.01	average	ANImf	158	Pipeline2	93.41	1.52	2519383	21462	174	68.14	all	Water
Pipeline1_MT03_Fast_enzy_PCR_bin.41.fa	Pipeline1_MT03_Fast_enzy_PCR_bin.41	152_1	0.01	average	ANImf	152	Pipeline1	87.76	0.818	2506557	9598	378	73.64	all	Water
bin.124.fa	bin.124	186_1	0.01	average	ANImf	186	Pipeline4	71.92	1.871	2499446	8076	373	61.91	all	Water
MT01_Fast_enzy_PCR@10657.fna	MT01_Fast_enzy_PCR_10657	203_1	0.01	average	ANImf	203	Pipeline3	86.78	1.49	2495629	9687	381	64.09	all	Water
bin.1.fa	bin.1	203_1	0.01	average	ANImf	203	Pipeline4	87.31	1.492	2490331	9884	344	63.99	all	Water
bin.35.fa	bin.35	205_1	0.01	average	ANImf	205	Pipeline4	88.17	2.867	2482497	25979	120	63.79	all	Water
bin.100.fa	bin.100	125_2	0.01	average	ANImf	125	Pipeline4	65.27	1.296	2476628	13589	228	47.02	all	Water
bin.47.fa	bin.47	45_1	0.01	average	ANImf	45	Pipeline4	89.6	7.238	2475767	45387	78	32.14	all	Water
bin.69.fa	bin.69	236_1	0.01	average	ANImf	236	Pipeline4	81.12	2.002	2460711	52004	73	65.35	all	Water
bin.135.fa	bin.135	200_1	0.01	average	ANImf	200	Pipeline4	89.46	0.363	2446593	19856	168	60.53	all	Water
Pipeline2_MT01_Fast_enzy_PCR_bin.65.fa	Pipeline2_MT01_Fast_enzy_PCR_bin.65	203_1	0.01	average	ANImf	203	Pipeline2	87.64	1.49	2431318	9884	345	64.15	all	Water
Pipeline1_MT01_Fast_enzy_PCR_bin.9.fa	Pipeline1_MT01_Fast_enzy_PCR_bin.9	203_1	0.01	average	ANImf	203	Pipeline1	87.64	1.492	2431318	9884	345	64.15	all	Water
MT04_Fast_enzy_PCR@4892.fna	MT04_Fast_enzy_PCR_4892	125_2	0.01	average	ANImf	125	Pipeline3	77.6	4.9	2409648	12406	305	46.62	all	Water
MT06_Fast_enzy_PCR@3241.fna	MT06_Fast_enzy_PCR_3241	132_2	0.01	average	ANImf	132	Pipeline3	85.15	3.3	2387382	31098	128	55.72	all	Water
MT03_Fast_enzy_PCR@6614.fna	MT03_Fast_enzy_PCR_6614	152_1	0.01	average	ANImf	152	Pipeline3	84.73	1.44	2385577	9511	355	73.55	all	Water
Pipeline2_MT06_Fast_enzy_PCR_bin.15.fa	Pipeline2_MT06_Fast_enzy_PCR_bin.15	170_1	0.01	average	ANImf	170	Pipeline2	80.07	1.32	2374266	4309	625	58.77	all	Water
MT07_Fast_enzy_PCR@5600.fna	MT07_Fast_enzy_PCR_5600	45_1	0.01	average	ANImf	45	Pipeline3	92.73	1.32	2347595	18773	173	32.09	all	Water
MT06_Fast_enzy_PCR@16047.fna	MT06_Fast_enzy_PCR_16047	188_1	0.01	average	ANImf	188	Pipeline3	90.46	0.58	2291239	80978	43	69.53	all	Water
bin.86.fa	bin.86	90_1	0.01	average	ANImf	90	Pipeline4	71.48	0.273	2281850	34096	98	38.51	all	Water
bin.79.fa	bin.79	108_2	0.01	average	ANImf	108	Pipeline4	87.24	3.03	2254244	37846	83	47.44	all	Water
MT06_Fast_enzy_PCR@17353.fna	MT06_Fast_enzy_PCR_17353	98_1	0.01	average	ANImf	98	Pipeline3	80.36	2.45	2243390	15882	201	53.37	all	Water
Pipeline2_MT07_Fast_enzy_PCR_bin.156.fa	Pipeline2_MT07_Fast_enzy_PCR_bin.156	45_1	0.01	average	ANImf	45	Pipeline2	91.61	1.21	2228374	18479	186	32.09	all	Water
Pipeline1_MT07_Fast_enzy_PCR_bin.116.fa	Pipeline1_MT07_Fast_enzy_PCR_bin.116	45_1	0.01	average	ANImf	45	Pipeline1	91.61	1.21	2228374	18479	186	32.09	all	Water
bin.11.fa	bin.11	115_1	0.01	average	ANImf	115	Pipeline4	83.7	2.902	2208652	31107	110	49.96	all	Water
MT08_Fast_enzy_PCR@4800.fna	MT08_Fast_enzy_PCR_4800	200_1	0.01	average	ANImf	200	Pipeline3	83.16	0.36	2145342	20551	134	60.74	all	Water
MT07_Fast_enzy_PCR@4539.fna	MT07_Fast_enzy_PCR_4539	251_1	0.01	average	ANImf	251	Pipeline3	71.7	1.35	2114276	15546	178	61.37	all	Water
bin.72.fa	bin.72	246_1	0.01	average	ANImf	246	Pipeline4	68.07	0.682	2109892	131858	26	60.77	all	Water
MT06_Fast_enzy_PCR@11348.fna	MT06_Fast_enzy_PCR_11348	115_1	0.01	average	ANImf	115	Pipeline3	69.24	2.62	2056723	23757	143	49.88	all	Water
bin.91.fa	bin.91	152_1	0.01	average	ANImf	152	Pipeline4	74.95	3.108	2051852	9399	280	73.68	all	Water
MT05_Fast_enzy_PCR@11425.fna	MT05_Fast_enzy_PCR_11425	163_1	0.01	average	ANImf	163	Pipeline3	90.11	1.88	2047983	10535	266	49.67	all	Water
Pipeline2_MT05_Fast_enzy_PCR_bin.67.fa	Pipeline2_MT05_Fast_enzy_PCR_bin.67	163_1	0.01	average	ANImf	163	Pipeline2	91.85	1.45	2022928	10535	259	49.71	all	Water
Pipeline1_MT05_Fast_enzy_PCR_bin.68.fa	Pipeline1_MT05_Fast_enzy_PCR_bin.68	163_1	0.01	average	ANImf	163	Pipeline1	91.84	1.449	2022928	10535	259	49.71	all	Water
Pipeline1_MT01_Fast_enzy_PCR_bin.24.fa	Pipeline1_MT01_Fast_enzy_PCR_bin.24	9_1	0.01	average	ANImf	9	Pipeline1	93.75	4.607	2015784	30352	166	60.59	all	Water
bin.65.fa	bin.65	251_1	0.01	average	ANImf	251	Pipeline4	59.92	1.351	2007879	20111	134	60.64	all	Water
bin.97.fa	bin.97	78_1	0.01	average	ANImf	78	Pipeline4	88.63	0.568	1974670	17773	179	57.3	all	Water
Pipeline2_MT02_Fast_enzy_PCR_bin.24.fa	Pipeline2_MT02_Fast_enzy_PCR_bin.24	271_1	0.01	average	ANImf	271	Pipeline2	96.15	0.9	1967264	60277	49	41.97	all	Water
bin.136.fa	bin.136	228_1	0.01	average	ANImf	228	Pipeline4	65.51	1.724	1966258	99807	26	65.21	all	Water
Pipeline2_MT06_Fast_enzy_PCR_bin.97.fa	Pipeline2_MT06_Fast_enzy_PCR_bin.97	164_1	0.01	average	ANImf	164	Pipeline2	89.14	3.02	1966125	9006	296	53.66	all	Water
Pipeline1_MT02_Fast_enzy_PCR_bin.21.fa	Pipeline1_MT02_Fast_enzy_PCR_bin.21	271_1	0.01	average	ANImf	271	Pipeline1	96.14	0.225	1959340	60277	47	41.97	all	Water
bin.71.fa	bin.71	271_1	0.01	average	ANImf	271	Pipeline4	96.14	0.225	1957817	60277	46	41.98	all	Water
MT02_Fast_enzy_PCR@22628.fna	MT02_Fast_enzy_PCR_22628	271_1	0.01	average	ANImf	271	Pipeline3	95.14	0.23	1938312	60277	42	41.98	all	Water
MT01_Fast_enzy_PCR@18019.fna	MT01_Fast_enzy_PCR_18019	9_1	0.01	average	ANImf	9	Pipeline3	87.18	0.82	1916455	30475	113	60.04	all	Water
Pipeline2_MT07_Fast_enzy_PCR_bin.148.fa	Pipeline2_MT07_Fast_enzy_PCR_bin.148	224_1	0.01	average	ANImf	224	Pipeline2	62.26	0.55	1903357	18456	137	66.97	all	Water
Pipeline1_MT07_Fast_enzy_PCR_bin.96.fa	Pipeline1_MT07_Fast_enzy_PCR_bin.96	224_1	0.01	average	ANImf	224	Pipeline1	62.25	0.546	1903357	18456	137	66.97	all	Water
bin.38.fa	bin.38	110_2	0.01	average	ANImf	110	Pipeline4	66.32	0.785	1893728	176386	21	50.64	all	Water
bin.42.fa	bin.42	9_1	0.01	average	ANImf	9	Pipeline4	87.04	6.385	1869037	33713	117	60.52	all	Water
bin.162.fa	bin.162	163_1	0.01	average	ANImf	163	Pipeline4	85.75	0.797	1863738	11260	207	49.72	all	Water
Pipeline2_MT07_Fast_enzy_PCR_bin.34.fa	Pipeline2_MT07_Fast_enzy_PCR_bin.34	56_1	0.01	average	ANImf	56	Pipeline2	94.51	1.1	1827912	43602	96	40.56	all	Water
Pipeline1_MT07_Fast_enzy_PCR_bin.7.fa	Pipeline1_MT07_Fast_enzy_PCR_bin.7	56_1	0.01	average	ANImf	56	Pipeline1	94.5	1.098	1827912	43602	96	40.56	all	Water
bin.21.fa	bin.21	170_1	0.01	average	ANImf	170	Pipeline4	58.93	0.344	1785736	4726	396	59.01	all	Water
bin.126.fa	bin.126	120_1	0.01	average	ANImf	120	Pipeline4	54.26	0.609	1781722	72970	43	53.13	all	Water
Pipeline1_MT06_Fast_enzy_PCR_bin.34.fa	Pipeline1_MT06_Fast_enzy_PCR_bin.34	164_1	0.01	average	ANImf	164	Pipeline1	86.71	1.447	1772624	9351	248	53.74	all	Water
MT06_Fast_enzy_PCR@20108.fna	MT06_Fast_enzy_PCR_20108	164_1	0.01	average	ANImf	164	Pipeline3	88.11	0.95	1769935	9568	251	53.64	all	Water
Pipeline2_MT01_Fast_enzy_PCR_bin.77.fa	Pipeline2_MT01_Fast_enzy_PCR_bin.77	78_1	0.01	average	ANImf	78	Pipeline2	84.87	0.57	1750766	19744	122	57.46	all	Water
Pipeline1_MT01_Fast_enzy_PCR_bin.18.fa	Pipeline1_MT01_Fast_enzy_PCR_bin.18	78_1	0.01	average	ANImf	78	Pipeline1	84.86	0.568	1750766	19744	122	57.46	all	Water
bin.60.fa	bin.60	99_2	0.01	average	ANImf	99	Pipeline4	75.09	0.16	1732898	25546	94	53.03	all	Water
MT06_Fast_enzy_PCR@4465.fna	MT06_Fast_enzy_PCR_4465	56_1	0.01	average	ANImf	56	Pipeline3	84.62	1.1	1729394	21760	123	40.2	all	Water
bin.84.fa	bin.84	132_2	0.01	average	ANImf	132	Pipeline4	68.06	1.098	1650847	39762	68	55.54	all	Water
Pipeline2_MT01_Fast_enzy_PCR_bin.80.fa	Pipeline2_MT01_Fast_enzy_PCR_bin.80	9_1	0.01	average	ANImf	9	Pipeline2	74.82	2.97	1624663	33713	80	59.55	all	Water
bin.134.fa	bin.134	164_1	0.01	average	ANImf	164	Pipeline4	79.24	0.42	1537277	10231	180	53.84	all	Water
Pipeline1_MT01_Fast_enzy_PCR_bin.23.fa	Pipeline1_MT01_Fast_enzy_PCR_bin.23	28_1	0.01	average	ANImf	28	Pipeline1	83.2	0	1457866	110126	33	48.03	all	Water
